country,country_code,year,inflation
New Zealand,NZL,2016,0.646240284454524
New Zealand,NZL,2017,1.85078767452536
New Zealand,NZL,2018,1.59829703801696
New Zealand,NZL,2019,1.61963190184048
New Zealand,NZL,2020,1.71456170007245
New Zealand,NZL,2021,3.94112060778728
New Zealand,NZL,2022,7.17222476016441
New Zealand,NZL,2023,5.73316283034957
New Zealand,NZL,2024,2.92279782301957
New Zealand,NZL,2025,2.8397963180572
Nicaragua,NIC,2016,3.52317317628473
Nicaragua,NIC,2017,3.85067166284727
Nicaragua,NIC,2018,4.94723728039886
Nicaragua,NIC,2019,5.37628990844126
Nicaragua,NIC,2020,3.68181341625572
Nicaragua,NIC,2021,4.92841396948968
Nicaragua,NIC,2022,10.4674244465991
Nicaragua,NIC,2023,8.38765854872536
Nicaragua,NIC,2024,4.62473841057141
Nicaragua,NIC,2025,2.08132127098376
Niger,NER,2016,1.65388922387806
Niger,NER,2017,2.79637318871284
Niger,NER,2018,2.96760366004456
Niger,NER,2019,-2.48979265070855
Niger,NER,2020,2.8981937602627
Niger,NER,2021,3.8378680284051
Niger,NER,2022,4.22621791916392
Niger,NER,2023,3.70097316425834
Niger,NER,2024,9.07151997725013
Niger,NER,2025,-4.45470804102568
Nigeria,NGA,2016,15.6968126387972
Nigeria,NGA,2017,16.5022662139641
Nigeria,NGA,2018,12.0951065173432
Nigeria,NGA,2019,11.3964223378115
Nigeria,NGA,2020,13.2460234276598
Nigeria,NGA,2021,16.9528457221608
Nigeria,NGA,2022,18.8471877843274
Nigeria,NGA,2023,24.659550203114
Nigeria,NGA,2024,33.2416590552749
Nigeria,NGA,2025,23.0101235833333
North America,NAC,2016,1.34517137635811
North America,NAC,2017,1.86349706609469
North America,NAC,2018,2.3554044847046
North America,NAC,2019,1.88073954968807
North America,NAC,2020,0.97529201430706
North America,NAC,2021,4.04652602445635
North America,NAC,2022,7.40280048696867
North America,NAC,2023,3.99766999081457
North America,NAC,2024,2.6655545188319
North Macedonia,MKD,2016,-0.239290787684501
North Macedonia,MKD,2017,1.35161889677442
North Macedonia,MKD,2018,1.45831298507126
North Macedonia,MKD,2019,0.766439573459805
North Macedonia,MKD,2020,1.20007348888469
North Macedonia,MKD,2021,3.23074912132928
North Macedonia,MKD,2022,14.2047173195833
North Macedonia,MKD,2023,9.36187249769015
North Macedonia,MKD,2024,3.48974086026954
North Macedonia,MKD,2025,4.07249176848348
Norway,NOR,2016,3.55000000000007
Norway,NOR,2017,1.87510059552545
Norway,NOR,2018,2.76483134528797
Norway,NOR,2019,2.16773003305411
Norway,NOR,2020,1.28658490707996
Norway,NOR,2021,3.48388055266669
Norway,NOR,2022,5.76412317852272
Norway,NOR,2023,5.51784987104659
Norway,NOR,2024,3.14530134431081
Norway,NOR,2025,3.05562484410077
OECD members,OED,2016,0.443258157565783
OECD members,OED,2017,1.82264336059067
OECD members,OED,2018,1.93246766472803
OECD members,OED,2019,1.74071267870181
OECD members,OED,2020,0.73285164517586
OECD members,OED,2021,2.81528975687994
OECD members,OED,2022,8.23803240697186
OECD members,OED,2023,5.67767862615429
OECD members,OED,2024,2.75237849043039
OECD members,OED,2025,2.8397963180572
Oman,OMN,2016,1.10920805807027
Oman,OMN,2017,1.58909413567799
Oman,OMN,2018,0.889312370970404
Oman,OMN,2019,0.490815362820671
Oman,OMN,2020,-0.40640291946585
Oman,OMN,2021,1.68221185876085
Oman,OMN,2022,2.5061425061425
Oman,OMN,2023,0.950782997762827
Oman,OMN,2024,0.593589236248469
Oman,OMN,2025,0.967741935483928
Other small states,OSS,2016,0.642702771527304
Other small states,OSS,2017,1.76041559180605
Other small states,OSS,2018,2.611223782638
Other small states,OSS,2019,1.6420600176894
Other small states,OSS,2020,0.712593443137932
Other small states,OSS,2021,2.4284453278932
Other small states,OSS,2022,7.46811935414937
Other small states,OSS,2023,5.51293808804143
Other small states,OSS,2024,2.08742660145219
Other small states,OSS,2025,2.8063054227931
Pacific island small states,PSS,2016,1.07339388853343
Pacific island small states,PSS,2017,1.58394248575812
Pacific island small states,PSS,2018,2.89621932270298
Pacific island small states,PSS,2019,1.40719939417024
Pacific island small states,PSS,2020,0.386388224517504
Pacific island small states,PSS,2021,2.47788271992717
Pacific island small states,PSS,2022,6.37906506708423
Pacific island small states,PSS,2023,7.92164684826777
Pacific island small states,PSS,2024,2.45545072159028
Pacific island small states,PSS,2025,1.43420860934971
Pakistan,PAK,2016,3.7651191635658
Pakistan,PAK,2017,4.08537368032608
Pakistan,PAK,2018,5.07805725868917
Pakistan,PAK,2019,10.5780305672025
Pakistan,PAK,2020,9.74011619320125
Pakistan,PAK,2021,9.49641577285205
Pakistan,PAK,2022,19.8738599646655
Pakistan,PAK,2023,30.7681280657005
Pakistan,PAK,2024,12.6325318530452
Pakistan,PAK,2025,3.54555214890893
Palau,PLW,2016,-1.04230533415074
Palau,PLW,2017,1.4179881966692
Palau,PLW,2018,2.10970464135017
Palau,PLW,2019,0.26737967914444
Palau,PLW,2020,0.218181818181833
Palau,PLW,2021,2.6124818577648
Palau,PLW,2022,12.3526638378124
Palau,PLW,2023,12.8199748216534
Palau,PLW,2024,2.23172772921704
Palau,PLW,2025,-0.418410041841039
Panama,PAN,2016,0.73973402529995
Panama,PAN,2017,0.875585918759963
Panama,PAN,2018,0.761578359399945
Panama,PAN,2019,-0.355083821021246
Panama,PAN,2020,-1.55027540803761
Panama,PAN,2021,1.63070337301898
Panama,PAN,2022,2.85965128834711
Panama,PAN,2023,1.48641355277038
Panama,PAN,2024,0.69322555100446
Panama,PAN,2025,-0.189587880235675
Papua New Guinea,PNG,2016,6.6737288135593
Papua New Guinea,PNG,2017,5.42204568023834
Papua New Guinea,PNG,2018,4.37448921453162
Papua New Guinea,PNG,2019,3.92867290939597
Papua New Guinea,PNG,2020,4.87167398565555
Papua New Guinea,PNG,2021,4.48359014042398
Papua New Guinea,PNG,2022,5.25323922215241
Papua New Guinea,PNG,2023,2.29869991296791
Papua New Guinea,PNG,2024,0.602403921107917
Papua New Guinea,PNG,2025,4.42141364166485
Paraguay,PRY,2016,4.08682280577241
Paraguay,PRY,2017,3.60247741348943
Paraguay,PRY,2018,3.97561015740694
Paraguay,PRY,2019,2.75709727562775
Paraguay,PRY,2020,1.76751592356698
Paraguay,PRY,2021,4.787983101236
Paraguay,PRY,2022,9.76556667164402
Paraguay,PRY,2023,4.63202285403356
Paraguay,PRY,2024,3.83540271728533
Paraguay,PRY,2025,4.0380642333938
Peru,PER,2016,3.55717663556279
Peru,PER,2017,2.99490045809443
Peru,PER,2018,1.50915423024742
Peru,PER,2019,2.25212191358027
Peru,PER,2020,2.00241205759292
Peru,PER,2021,4.27166381536798
Peru,PER,2022,8.33370630096231
Peru,PER,2023,6.45561348369586
Peru,PER,2024,2.00770739412712
Peru,PER,2025,1.53125450314273
Philippines,PHL,2016,1.25369880080982
Philippines,PHL,2017,2.85318772590947
Philippines,PHL,2018,5.30934661627707
Philippines,PHL,2019,2.39206534422404
Philippines,PHL,2020,2.3931623931624
Philippines,PHL,2021,3.92718022100332
Philippines,PHL,2022,5.82115811213955
Philippines,PHL,2023,5.97802515541409
Philippines,PHL,2024,3.21260487006347
Philippines,PHL,2025,1.6587364525509
Poland,POL,2016,-0.664767331433962
Poland,POL,2017,2.07593553673859
Poland,POL,2018,1.81295156542689
Poland,POL,2019,2.22747880938291
Poland,POL,2020,3.37446972618589
Poland,POL,2021,5.05502704719272
Poland,POL,2022,14.4294507575758
Poland,POL,2023,11.5289127961105
Poland,POL,2024,3.79060897630197
Poland,POL,2025,3.81419531520146
Portugal,PRT,2016,0.607397074641719
Portugal,PRT,2017,1.36861411643482
Portugal,PRT,2018,0.993715683468233
Portugal,PRT,2019,0.338178410046124
Portugal,PRT,2020,-0.0124383299576209
Portugal,PRT,2021,1.26565719069044
Portugal,PRT,2022,7.83269124233323
Portugal,PRT,2023,4.31128191898681
Portugal,PRT,2024,2.41613187791876
Portugal,PRT,2025,2.33601620316701
Post-demographic dividend,PST,2016,0.607397074641719
Post-demographic dividend,PST,2017,1.73079959118896
Post-demographic dividend,PST,2018,1.7386086198818
Post-demographic dividend,PST,2019,1.61963190184048
Post-demographic dividend,PST,2020,0.632267331911716
Post-demographic dividend,PST,2021,2.50835221473776
Post-demographic dividend,PST,2022,7.87737003690613
Post-demographic dividend,PST,2023,5.06713865364213
Post-demographic dividend,PST,2024,2.44091572720697
Post-demographic dividend,PST,2025,2.37284807226549
Pre-demographic dividend,PRE,2016,4.38389195513915
Pre-demographic dividend,PRE,2017,4.5783374121255
Pre-demographic dividend,PRE,2018,2.80203783510174
Pre-demographic dividend,PRE,2019,2.56908784664759
Pre-demographic dividend,PRE,2020,3.39862928518853
Pre-demographic dividend,PRE,2021,4.22278962033194
Pre-demographic dividend,PRE,2022,8.77567482988523
Pre-demographic dividend,PRE,2023,7.10220928557059
Pre-demographic dividend,PRE,2024,4.19081721344523
Pre-demographic dividend,PRE,2025,3.27823540357584
Qatar,QAT,2016,2.6765917009819
Qatar,QAT,2017,0.394878914083005
Qatar,QAT,2018,0.255815382724408
Qatar,QAT,2019,-0.666641124861147
Qatar,QAT,2020,-2.5403150300476
Qatar,QAT,2021,2.30446565742003
Qatar,QAT,2022,4.99527553740761
Qatar,QAT,2023,3.02764899198902
Qatar,QAT,2024,1.26734310292375
Romania,ROU,2016,-1.54479666813897
Romania,ROU,2017,1.3390212110439
Romania,ROU,2018,4.62548443137779
Romania,ROU,2019,3.82785432599438
Romania,ROU,2020,2.63107311184743
Romania,ROU,2021,5.05232876096582
Romania,ROU,2022,13.7954887432521
Romania,ROU,2023,10.3971874764996
Romania,ROU,2024,5.72140574354439
Romania,ROU,2025,7.18903362292063
Russian Federation,RUS,2016,7.04243725413707
Russian Federation,RUS,2017,3.68333072334495
Russian Federation,RUS,2018,2.87831382614981
Russian Federation,RUS,2019,4.47202631837903
Russian Federation,RUS,2020,3.38219796948068
Russian Federation,RUS,2021,6.69445891957612
Russian Federation,RUS,2022,13.7436797398232
Russian Federation,RUS,2023,5.86571931748967
Russian Federation,RUS,2024,8.43486410496723
Russian Federation,RUS,2025,8.71986939402666
Rwanda,RWA,2016,7.17434301982009
Rwanda,RWA,2017,8.27953672260832
Rwanda,RWA,2018,-0.311210160390699
Rwanda,RWA,2019,3.34787655037648
Rwanda,RWA,2020,9.85039902274207
Rwanda,RWA,2021,-0.391346748300791
Rwanda,RWA,2022,17.6892095588153
Rwanda,RWA,2023,19.789546746467
Rwanda,RWA,2024,1.77029240198635
Rwanda,RWA,2025,5.913000168826
Samoa,WSM,2016,1.30471869303179
Samoa,WSM,2017,1.74989677484705
Samoa,WSM,2018,4.19745888663752
Samoa,WSM,2019,0.982326569888117
Samoa,WSM,2020,-1.56891247740895
Samoa,WSM,2021,3.13320473174494
Samoa,WSM,2022,10.9618822286844
Samoa,WSM,2023,7.92164684826777
Samoa,WSM,2024,2.17245530514377
Samoa,WSM,2025,2.2119620764675
San Marino,SMR,2016,0.644075340346552
San Marino,SMR,2017,1.01413313194508
San Marino,SMR,2018,1.16333522293158
San Marino,SMR,2019,0.472651967352852
San Marino,SMR,2020,-0.133368898372915
San Marino,SMR,2021,1.61551411551421
San Marino,SMR,2022,5.32545321311365
San Marino,SMR,2023,5.93190858629403
San Marino,SMR,2024,1.24216507945569
San Marino,SMR,2025,2.29519525025037
Sao Tome and Principe,STP,2016,5.43051966119156
Sao Tome and Principe,STP,2017,5.6902961992902
Sao Tome and Principe,STP,2018,7.86859628873909
Sao Tome and Principe,STP,2019,7.72024525213248
Sao Tome and Principe,STP,2020,9.81932791540146
Sao Tome and Principe,STP,2021,8.13777038378732
Sao Tome and Principe,STP,2022,18.0056351122841
Sao Tome and Principe,STP,2023,21.2589138473
Sao Tome and Principe,STP,2024,14.3519273571008
Sao Tome and Principe,STP,2025,11.0474362281814
Saudi Arabia,SAU,2016,2.05347076823965
Saudi Arabia,SAU,2017,-0.834845735027162
Saudi Arabia,SAU,2018,2.46594308994843
Saudi Arabia,SAU,2019,-1.19298644533328
Saudi Arabia,SAU,2020,3.37234961012303
Saudi Arabia,SAU,2021,3.06328988941548
Saudi Arabia,SAU,2022,2.47407371925372
Saudi Arabia,SAU,2023,2.32708518362706
Saudi Arabia,SAU,2024,1.68792112375809
Saudi Arabia,SAU,2025,2.08420853585036
Senegal,SEN,2016,0.837284942557434
Senegal,SEN,2017,1.31815314847789
Senegal,SEN,2018,0.460985642464188
Senegal,SEN,2019,1.76011151192939
Senegal,SEN,2020,2.54314685681662
Senegal,SEN,2021,2.18032278088147
Senegal,SEN,2022,9.69681899081073
Senegal,SEN,2023,5.93947798773215
Senegal,SEN,2024,0.804503298792438
Senegal,SEN,2025,1.45900719841385
Serbia,SRB,2016,1.12231397417769
Serbia,SRB,2017,3.13106248590115
Serbia,SRB,2018,1.95984076293801
Serbia,SRB,2019,1.84922984511086
Serbia,SRB,2020,1.57553290083415
Serbia,SRB,2021,4.08510285335102
Serbia,SRB,2022,11.9815117344703
Serbia,SRB,2023,12.3719043552519
Serbia,SRB,2024,4.6705297488997
Serbia,SRB,2025,3.8903678606001
Seychelles,SYC,2016,-1.01548191697626
Seychelles,SYC,2017,2.85679575568437
Seychelles,SYC,2018,3.70291839111568
Seychelles,SYC,2019,1.80709400809982
Seychelles,SYC,2020,1.20266463987123
Seychelles,SYC,2021,9.76909936973542
Seychelles,SYC,2022,2.6260363285129
Seychelles,SYC,2023,-1.03530088431952
Seychelles,SYC,2024,0.311726050919668
Seychelles,SYC,2025,0.297589655467556
Sierra Leone,SLE,2016,10.8860609413903
Sierra Leone,SLE,2017,18.2215094003386
Sierra Leone,SLE,2018,16.0295447693699
Sierra Leone,SLE,2019,14.8049990906021
Sierra Leone,SLE,2020,13.4468711101052
Sierra Leone,SLE,2021,11.8739588840234
Sierra Leone,SLE,2022,27.2082883814653
Sierra Leone,SLE,2023,47.6428733253179
Sierra Leone,SLE,2024,28.6337500014115
Sierra Leone,SLE,2025,7.48750166612986
Singapore,SGP,2016,-0.529809760375464
Singapore,SGP,2017,0.576763191179996
Singapore,SGP,2018,0.438784215129623
Singapore,SGP,2019,0.567829988405447
Singapore,SGP,2020,-0.172111865925382
Singapore,SGP,2021,2.31610315765146
Singapore,SGP,2022,6.13095418919732
Singapore,SGP,2023,4.83372362825798
Singapore,SGP,2024,2.38951123595017
Singapore,SGP,2025,0.902998495002676
Sint Maarten (Dutch part),SXM,2016,0.111682655737579
Sint Maarten (Dutch part),SXM,2017,2.19201010962985
Slovak Republic,SVK,2016,-0.520010196278358
Slovak Republic,SVK,2017,1.31194588223247
Slovak Republic,SVK,2018,2.51403712883803
Slovak Republic,SVK,2019,2.6645613342544
Slovak Republic,SVK,2020,1.93694126694223
Slovak Republic,SVK,2021,3.1496062992126
Slovak Republic,SVK,2022,12.7741463637611
Slovak Republic,SVK,2023,10.5319476645211
Slovak Republic,SVK,2024,2.75760909424279
Slovak Republic,SVK,2025,4.00042823495829
Slovenia,SVN,2016,-0.0549995416705683
Slovenia,SVN,2017,1.42910743319306
Slovenia,SVN,2018,1.7386086198818
Slovenia,SVN,2019,1.63052260754335
Slovenia,SVN,2020,-0.05485681576061
Slovenia,SVN,2021,1.91706506089269
Slovenia,SVN,2022,8.83369886749452
Slovenia,SVN,2023,7.44687717385846
Slovenia,SVN,2024,1.96562656432505
Slovenia,SVN,2025,2.37284807226549
Small states,SST,2016,0.644075340346552
Small states,SST,2017,1.74989677484705
Small states,SST,2018,2.13062774274025
Small states,SST,2019,1.30544966502392
Small states,SST,2020,0.598986330824643
Small states,SST,2021,2.41070312174393
Small states,SST,2022,6.27689319447544
Small states,SST,2023,5.06713865364213
Small states,SST,2024,2.34358922540366
Small states,SST,2025,2.25357866335894
Solomon Islands,SLB,2016,0.512485626268792
Solomon Islands,SLB,2017,0.488686760261083
Solomon Islands,SLB,2018,3.46147484973729
Solomon Islands,SLB,2019,1.63485544012247
Solomon Islands,SLB,2020,2.96354992076065
Solomon Islands,SLB,2021,-0.115437894412839
Solomon Islands,SLB,2022,5.51812928576938
Solomon Islands,SLB,2023,5.88585897042164
Solomon Islands,SLB,2024,4.32183948388033
Solomon Islands,SLB,2025,3.36462189317825
South Africa,ZAF,2016,6.60290842394872
South Africa,ZAF,2017,5.18618655524149
South Africa,ZAF,2018,4.50987264867388
South Africa,ZAF,2019,4.10285075461156
South Africa,ZAF,2020,3.23238831615113
South Africa,ZAF,2021,4.61874544887136
South Africa,ZAF,2022,7.03987272546482
South Africa,ZAF,2023,6.0752438457966
South Africa,ZAF,2024,4.36115246518962
South Africa,ZAF,2025,3.20550474112603
South Asia,SAS,2016,4.45355240327602
South Asia,SAS,2017,4.14162852223217
South Asia,SAS,2018,3.33139516437678
South Asia,SAS,2019,3.62894965885467
South Asia,SAS,2020,5.6602199868936
South Asia,SAS,2021,5.33853088974918
South Asia,SAS,2022,7.18461996730069
South Asia,SAS,2023,6.38250790219375
South Asia,SAS,2024,3.72320611944934
South Asia,SAS,2025,3.10423966443212
South Asia (IDA & IBRD),TSA,2016,4.45355240327602
South Asia (IDA & IBRD),TSA,2017,4.14162852223217
South Asia (IDA & IBRD),TSA,2018,3.33139516437678
South Asia (IDA & IBRD),TSA,2019,3.62894965885467
South Asia (IDA & IBRD),TSA,2020,5.6602199868936
South Asia (IDA & IBRD),TSA,2021,5.33853088974918
South Asia (IDA & IBRD),TSA,2022,7.18461996730069
South Asia (IDA & IBRD),TSA,2023,6.38250790219375
South Asia (IDA & IBRD),TSA,2024,3.72320611944934
South Asia (IDA & IBRD),TSA,2025,3.10423966443212
South Sudan,SSD,2016,379.999585624026
South Sudan,SSD,2017,187.851630279442
South Sudan,SSD,2018,83.5015294922
South Sudan,SSD,2019,87.2413641500032
South Sudan,SSD,2020,29.6758435538572
South Sudan,SSD,2021,10.5167158294358
South Sudan,SSD,2022,-6.68732094212668
South Sudan,SSD,2023,2.38280434813754
South Sudan,SSD,2024,91.4408220769046
Spain,ESP,2016,-0.202598000426358
Spain,ESP,2017,1.95607633363954
Spain,ESP,2018,1.67498136863799
Spain,ESP,2019,0.699518994458648
Spain,ESP,2020,-0.322753017299649
Spain,ESP,2021,3.09313511976402
Spain,ESP,2022,8.39057634118637
Spain,ESP,2023,3.53236133492433
Spain,ESP,2024,2.747147886618
Spain,ESP,2025,2.699932857627
Sri Lanka,LKA,2016,3.9588884659307
Sri Lanka,LKA,2017,7.70413767850602
Sri Lanka,LKA,2018,2.135037737132
Sri Lanka,LKA,2019,3.52839358231811
Sri Lanka,LKA,2020,6.15394508391738
Sri Lanka,LKA,2021,7.01478071238195
Sri Lanka,LKA,2022,49.7211021114327
Sri Lanka,LKA,2023,16.5411742279832
Sri Lanka,LKA,2024,-0.42936004906973
Sri Lanka,LKA,2025,-4.76386036960983
St. Kitts and Nevis,KNA,2016,-0.687037123294039
St. Kitts and Nevis,KNA,2017,0.694916711613604
St. Kitts and Nevis,KNA,2018,-1.03712214131572
St. Kitts and Nevis,KNA,2019,-0.329562063663977
St. Kitts and Nevis,KNA,2020,-1.16724501769353
St. Kitts and Nevis,KNA,2021,1.195688870384
St. Kitts and Nevis,KNA,2022,2.66817533111249
St. Kitts and Nevis,KNA,2023,3.55711230848243
St. Lucia,LCA,2016,-3.07821765676927
St. Lucia,LCA,2017,0.104262078958441
St. Lucia,LCA,2018,1.93561893150602
St. Lucia,LCA,2019,0.539087559191757
St. Lucia,LCA,2020,-1.75580833517594
St. Lucia,LCA,2021,2.41070312174393
St. Lucia,LCA,2022,9.65268564265764
St. Lucia,LCA,2023,3.81914546156358
St. Lucia,LCA,2024,-0.674240853418779
St. Lucia,LCA,2025,2.02709512086274
St. Vincent and the Grenadines,VCT,2016,-0.149641647633284
St. Vincent and the Grenadines,VCT,2017,2.15333648840511
St. Vincent and the Grenadines,VCT,2018,2.32414485367921
St. Vincent and the Grenadines,VCT,2019,0.91306972532459
St. Vincent and the Grenadines,VCT,2020,-0.628131309354654
St. Vincent and the Grenadines,VCT,2021,1.57272932500558
St. Vincent and the Grenadines,VCT,2022,5.66009779226552
St. Vincent and the Grenadines,VCT,2023,4.56457719814894
St. Vincent and the Grenadines,VCT,2024,3.62770736940927
St. Vincent and the Grenadines,VCT,2025,0.815322893749171
Sub-Saharan Africa,SSF,2016,5.30264297710325
Sub-Saharan Africa,SSF,2017,5.18618655524149
Sub-Saharan Africa,SSF,2018,3.91133439990729
Sub-Saharan Africa,SSF,2019,2.867588034469
Sub-Saharan Africa,SSF,2020,3.39862928518853
Sub-Saharan Africa,SSF,2021,4.43905481215002
Sub-Saharan Africa,SSF,2022,9.45801281304023
Sub-Saharan Africa,SSF,2023,6.69759990789845
Sub-Saharan Africa,SSF,2024,4.30009584697999
Sub-Saharan Africa,SSF,2025,3.40373458279055
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,5.30264297710325
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,5.18618655524149
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,3.91133439990729
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,2.867588034469
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,3.39862928518853
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,4.43905481215002
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,9.45801281304023
Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,6.69759990789845
Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,4.30009584697999
Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,3.40373458279055
Sub-Saharan Africa (excluding high income),SSA,2016,5.43051966119156
Sub-Saharan Africa (excluding high income),SSA,2017,5.19795180719179
Sub-Saharan Africa (excluding high income),SSA,2018,4.09297819300637
Sub-Saharan Africa (excluding high income),SSA,2019,3.10773229242274
Sub-Saharan Africa (excluding high income),SSA,2020,3.48393567493204
Sub-Saharan Africa (excluding high income),SSA,2021,4.25936417542868
Sub-Saharan Africa (excluding high income),SSA,2022,9.52526628622843
Sub-Saharan Africa (excluding high income),SSA,2023,7.05298238454736
Sub-Saharan Africa (excluding high income),SSA,2024,4.36115246518962
Sub-Saharan Africa (excluding high income),SSA,2025,3.45723998944321
Sudan,SDN,2016,17.750253831196
Sudan,SDN,2017,32.3516260968437
Sudan,SDN,2018,63.2925073455888
Sudan,SDN,2019,50.9940515002965
Sudan,SDN,2020,163.257782355458
Sudan,SDN,2021,359.093040778999
Sudan,SDN,2022,138.80846024176
Suriname,SUR,2016,55.4123879763196
Suriname,SUR,2017,21.9969430173304
Suriname,SUR,2020,34.889784309078
Suriname,SUR,2021,59.1196626251977
Suriname,SUR,2022,52.446027276241
Suriname,SUR,2023,51.5873159600861
Suriname,SUR,2024,16.2296159130279
Suriname,SUR,2025,9.2054681878919
Sweden,SWE,2016,0.984269244577992
Sweden,SWE,2017,1.79449904665599
Sweden,SWE,2018,1.95353530127028
Sweden,SWE,2019,1.78415097403835
Sweden,SWE,2020,0.497367318853572
Sweden,SWE,2021,2.16319736447143
Sweden,SWE,2022,8.36929098869189
Sweden,SWE,2023,8.5486248974891
Sweden,SWE,2024,2.83581658224034
Sweden,SWE,2025,0.679869285243995
Switzerland,CHE,2016,-0.434618664285815
Switzerland,CHE,2017,0.533787839825876
Switzerland,CHE,2018,0.936335464113572
Switzerland,CHE,2019,0.362886179940674
Switzerland,CHE,2020,-0.725874933313403
Switzerland,CHE,2021,0.581814168489856
Switzerland,CHE,2022,2.83502798644451
Switzerland,CHE,2023,2.13540088016387
Switzerland,CHE,2024,1.06234041976595
Switzerland,CHE,2025,0.154376978290185
Syrian Arab Republic,SYR,2016,47.7051615298923
Syrian Arab Republic,SYR,2017,18.0752696281771
Syrian Arab Republic,SYR,2018,0.940983843906769
Syrian Arab Republic,SYR,2019,13.4175653228571
Tajikistan,TJK,2016,6.00458082322139
Tanzania,TZA,2016,5.17476629301493
Tanzania,TZA,2017,5.31871605228931
Tanzania,TZA,2018,3.49445848856181
Tanzania,TZA,2019,3.46428057999021
Tanzania,TZA,2020,3.29029062798325
Tanzania,TZA,2021,3.69091958802199
Tanzania,TZA,2022,4.35027204269101
Tanzania,TZA,2023,3.79923291384916
Tanzania,TZA,2024,3.05694676312373
Tanzania,TZA,2025,3.32697361316105
Thailand,THA,2016,0.186235191075453
Thailand,THA,2017,0.664415139830893
Thailand,THA,2018,1.06683487370758
Thailand,THA,2019,0.705524801910317
Thailand,THA,2020,-0.846087518861799
Thailand,THA,2021,1.23104516549814
Thailand,THA,2022,6.07589952842433
Thailand,THA,2023,1.22908986612448
Thailand,THA,2024,0.398333333333422
Thailand,THA,2025,-0.133634356480207
Timor-Leste,TLS,2016,-1.33853876185163
Timor-Leste,TLS,2017,0.557215537430361
Timor-Leste,TLS,2018,2.63647201015892
Timor-Leste,TLS,2019,0.958812739703141
Timor-Leste,TLS,2020,0.495499215459571
Timor-Leste,TLS,2021,3.69792094666786
Timor-Leste,TLS,2022,7.00530945399787
Timor-Leste,TLS,2023,8.42035103310377
Timor-Leste,TLS,2024,2.06284153005468
Timor-Leste,TLS,2025,0.428322848346937
Togo,TGO,2016,1.28544847051417
Togo,TGO,2017,-0.981889868943119
Togo,TGO,2018,0.927755426457183
Togo,TGO,2019,0.674652770077525
Togo,TGO,2020,1.69928463299399
Togo,TGO,2021,4.1862150652352
Togo,TGO,2022,7.96757361617945
Togo,TGO,2023,5.48928568141131
Togo,TGO,2024,2.86262074089801
Togo,TGO,2025,0.433183451279109
Tonga,TON,2016,2.57815515245081
Tonga,TON,2017,7.51706283551116
Tonga,TON,2018,5.03209691984883
Tonga,TON,2019,1.17954334821801
Tonga,TON,2020,-0.349737696727419
Tonga,TON,2021,5.64051140636743
Tonga,TON,2022,10.9713652903022
Tonga,TON,2023,6.35112980255182
Tonga,TON,2024,3.18188924237472
Tonga,TON,2025,5.59276642101027
Trinidad and Tobago,TTO,2016,3.07066742464024
Trinidad and Tobago,TTO,2017,1.88038440183532
Trinidad and Tobago,TTO,2018,1.01856930188822
Trinidad and Tobago,TTO,2019,1.00054293027237
Trinidad and Tobago,TTO,2020,0.598986330824643
Trinidad and Tobago,TTO,2021,2.05922746915458
Trinidad and Tobago,TTO,2022,5.82838638517959
Trinidad and Tobago,TTO,2023,4.62930242419968
Trinidad and Tobago,TTO,2024,0.526884625776839
Trinidad and Tobago,TTO,2025,0.994489987904821
Tunisia,TUN,2016,3.62939937384381
Tunisia,TUN,2017,5.30884839565844
Tunisia,TUN,2018,7.30759176031652
Tunisia,TUN,2019,6.72007532863799
Tunisia,TUN,2020,5.63415115897625
Tunisia,TUN,2021,5.706350208307
Tunisia,TUN,2022,8.30646124447623
Tunisia,TUN,2023,9.32899597507865
Tunisia,TUN,2024,7.20661657168794
Tunisia,TUN,2025,5.15100197572676
Turkiye,TUR,2016,7.7751341532833
Turkiye,TUR,2017,11.1443110840764
Turkiye,TUR,2018,16.3324638988929
Turkiye,TUR,2019,15.1768215720022
Turkiye,TUR,2020,12.2789574462574
Turkiye,TUR,2021,19.5964926913324
Turkiye,TUR,2022,72.3088359891207
Turkiye,TUR,2023,53.8594087593315
Turkiye,TUR,2024,58.5064507300342
Turkiye,TUR,2025,34.8811629820306
Uganda,UGA,2016,5.70637504616212
Uganda,UGA,2017,5.20971705914209
Uganda,UGA,2018,2.61601190952274
Uganda,UGA,2019,2.867588034469
Uganda,UGA,2020,3.31332289544502
Uganda,UGA,2021,2.20457204757414
Uganda,UGA,2022,7.1957888597581
Uganda,UGA,2023,5.35094804280395
Uganda,UGA,2024,3.32338033691819
Uganda,UGA,2025,3.58082784438067
Ukraine,UKR,2016,13.9127101997797
Ukraine,UKR,2017,14.4383227488749
Ukraine,UKR,2018,10.9518559353178
